Row,GAGE1,C1orf173,TCP11,FLJ45557,MED18,C14orf109,HSD11B1,GRTP1,C1orf213,MS4A8B,MRPL40,CACNB2,CNTN3,PRAMEF2,TMED4,MSH5,ARIH1,C6orf32,POLRMT,CASC1,AP2A2,ETS2,SPACA5,ABHD3,CDC16,GPR3,PLA2G7,GPI,APOA2,AMY2B,GATA1,MSTO1,LYN,PLCB4,CTTNBP2,USP52,GRHPR,MTUS1,PPWD1,SUPT5H,FBXW7,HGFAC,ERN2,CNR2,FOXC1,RNF130,RAB8A,YARS2,XKRX,IL1F10,SNCAIP,SPARCL1,BCL2,C21orf82,SMC1B,C9orf70,LOC441376,OTUB2,RNH1,C1orf178,LILRB4,PARL,CBL,LRFN5,FAM120B,TAGLN3,ZNF652,PTGES3,SAMD13,ARMC1,VMO1,ETNK1,SELL,TUBB3,CDK3,GFPT2,GATAD2A,PCSK1N,LOC441177,SFTPD,NINJ1,DNTTIP2,TCTN2,DEPDC1,ADORA1,KRTAP9-3,NAALAD2,QPRT,CLIC1,OSTN,MDM2,AGA,MGC72080,FGF12,DCUN1D2,KCNS1,DHTKD1,ZDHHC15,RFTN2,DCTN1,CDK2,THOC4,PGBD5,C5orf20,MEF2D,MYO1C,PRRX2,GPR15,GPR65,PAIP1,FGF5,CLSPN,FCER1G,RAB28,COX4I1,ZKSCAN3,COMMD1,CD69,PRAMEF16,OR4C13,ITGA8,SLA,HIST1H3B,CACNA2D3,ZNF74,C11orf54,KLF7,RGS18,GGTA1,AQP9,TRAM1L1,SDHD,ZNF467,BCMO1,SLC44A2,FUBP3,STK25,PIP3-E,MORF4,SLC22A2,C11orf10,HDAC1,AMIGO2,SYMPK,COL1A2,C6orf142,MRPL47,HLA-DRA,C20orf26,LOC552889,HSD17B6,SCGB2A2,KIAA0226,PNLIPRP3,BDNF,SPTLC2,OR11L1,IRAK3,P2RY12,GALNT12,ZNF235,MFAP5,CD300A,SLC36A2,SMC5,ATCAY,AGRN,AQP5,WDR46,KDR,OMG,IFNA5,HOPX,TMEM81,ACTR1A,C9orf123,ABTB2,IRF8,MS4A7,SLAMF8,RP11-217H1.1,SEPT4,MCAT,GLRX3,MAPK14,ZNF816A,TSPO,ZNF787,LRAT,OSGEPL1,C7orf55,GRID2,RBM9,DYNC1I2,C14orf49,CHAF1B,NCLN,EGR2,HDC,PRAM1
TCGA.AA.A01D.01A,-0.573402,0.726217,-0.609478,-0.36563,-0.071875,-0.348883,0.540559,1.261018,-0.697054,1.920049,-0.705916,-0.45375,-0.9029,-0.811496,0.686612,-0.920906,-0.564846,-0.915876,0.446945,-0.519082,2.449805,-0.012652,0.822486,-0.403653,0.813073,0.563863,0.606559,-1.91914,1.118125,-0.075339,-1.000005,-0.515003,-0.295998,-0.743992,-1.019891,-0.830607,-0.180746,1.853151,-2.495476,0.633381,-0.614967,-0.396393,1.248901,2.544616,0.695058,-0.933968,-0.590492,-1.892763,-0.889233,-0.304501,0.292892,1.565213,-0.175343,1.036397,-0.416648,0.283598,0.240968,0.917822,-1.675609,0.002027,0.624754,-1.37294,0.486716,1.320904,-0.293036,0.089567,-0.330721,-1.14976,0.336891,-0.84888,1.642111,-0.797037,-0.258555,-0.739657,-0.361978,1.446056,0.579695,0.428376,-0.547161,0.491177,0.415076,-0.224857,-0.003732,-0.977075,0.849365,-0.396752,-0.96721,0.412144,-1.164761,0.258821,-0.368523,-0.238164,-0.998469,-0.412024,0.023205,-0.430315,-0.00966,-1.007218,0.483026,0.950015,-1.742142,-1.597431,0.285669,0.844061,1.996117,1.761599,0.751065,-0.344586,0.077023,-0.623376,1.866427,-0.669288,1.051362,-1.086692,-1.262078,-2.275761,-0.749633,-0.547351,-0.422408,-1.858478,-0.970793,0.708458,-0.630799,-0.140596,-0.690548,-0.744073,-1.187978,0.09459,0.586895,1.08934,-0.235264,-0.664247,0.83701,-1.05965,-0.063506,-0.205983,2.461116,0.004359,-0.276823,-0.527718,-1.784663,0.685232,0.00258,0.598157,1.856168,0.75503,-0.822749,0.188144,0.091601,0.686347,1.920316,-1.555707,0.03003,-0.470089,0.18681,1.768363,-0.454545,0.10345,-0.651079,0.283339,0.638719,1.113874,0.44884,1.766511,2.024867,-0.721233,1.88933,3.936274,0.303114,1.021776,-0.670784,-0.725704,0.271874,0.27336,-1.029389,-0.460351,1.483555,0.887723,0.78772,0.883959,-0.532814,1.13403,0.055374,-3.114059,-2.057719,1.355896,0.015924,1.322374,-0.061772,-2.548476,-0.252946,1.619785,0.416692,-0.596289,-0.106806,-1.003681,1.253848,1.638746,0.166543,2.250363
TCGA.AA.3514.01A,1.779635,2.121359,-0.151185,-2.160907,-0.297957,0.236464,0.931965,-2.132243,2.031522,-1.141082,2.167468,-1.56013,-1.349602,0.787387,-0.269114,-1.034532,0.54241,-0.360855,-3.64122,7.238204,-1.322734,-4.685317,2.116211,-1.844309,-0.520501,1.342819,-0.22615,-3.777442,0.231029,0.923793,1.074722,-1.107258,0.578988,-1.747038,-2.730062,-2.083741,1.025402,-1.315412,0.081858,-0.879285,-2.008996,0.227896,-0.23323,-0.476029,2.657517,-1.644965,-2.174747,-0.161378,-0.416758,1.27027,-0.961293,1.114628,-1.74347,-0.131747,0.722819,1.347437,-0.246195,-0.066101,0.954824,-1.02169,0.160594,1.543958,-0.42074,-0.005636,-2.495314,5.851363,-1.342908,-0.250935,0.70614,2.599844,1.786567,-0.011587,0.631961,1.124819,-0.735685,1.240753,-3.780456,0.294632,-2.633708,-0.139772,-1.266492,1.013772,1.053733,1.921438,1.03729,-0.255095,-1.967154,-0.146063,0.644622,0.900125,1.633389,1.181314,-0.065262,-1.623153,-1.740199,5.150017,-2.110485,1.519537,1.124355,-1.683551,-1.10355,-1.083659,-0.721335,-0.709403,-0.358451,-0.99734,1.208522,1.165528,1.188826,0.657915,0.696543,-1.035271,0.931399,0.911981,-1.448625,-1.095635,4.011671,1.605064,1.339312,0.490926,-0.988078,-0.080514,3.973286,2.185821,-4.015118,1.4555,1.012929,1.919399,0.546145,0.829069,3.172259,1.451507,1.339144,-0.38295,-0.219766,-3.197365,-0.984843,-2.498623,1.89577,2.649173,2.003813,-2.259186,3.581844,-2.758586,1.649529,-1.878412,0.743422,2.161081,0.779425,-0.433577,1.066116,1.56159,0.047337,-0.466326,2.402857,2.668393,1.495747,0.643833,-0.660923,-2.651279,-0.584023,1.922643,0.465884,2.133075,0.780831,2.236875,0.796501,0.037284,-2.062364,-1.479063,1.295187,-0.400633,3.39212,-0.926829,1.487738,0.7549,2.080131,-0.021499,1.133545,0.574752,1.865947,0.812386,0.490703,1.872414,-2.215191,1.937141,0.688174,-0.094058,0.492234,1.423712,1.658224,-0.513847,-1.129223,1.550985,-0.181028,-1.677126,-4.123958,0.199766,0.16091,0.049335
TCGA.AA.3516.01A,-0.911163,-2.374999,-0.382205,-3.376048,-0.716867,0.3148,0.47925,-1.552177,0.329168,1.646469,-0.074579,-0.534832,0.465384,-2.231085,0.607388,-0.729505,1.18161,-0.045428,-0.66807,0.328701,-3.18805,-1.821285,-0.285684,0.826766,-1.039645,1.203427,1.116895,0.420055,0.328864,-1.415787,0.696803,0.2779,1.462995,-0.643262,-1.108458,-2.929533,0.882279,0.6239,0.141962,-0.538389,-0.231066,0.048822,0.9975,1.158728,0.931564,-1.33573,-0.535045,-0.784996,-2.464502,-0.096578,-0.835833,1.24728,-0.109249,2.045045,-0.53044,7.485769,-1.395564,-1.230318,0.21862,-0.979915,0.89044,1.872207,0.427281,-0.998018,-1.773763,-0.615557,-0.854007,2.105443,-0.106507,-1.147955,0.529825,1.257245,0.354055,0.399041,-0.910254,1.21997,-0.457362,2.485444,-0.546057,-1.15392,-2.448693,2.026847,1.419815,0.35176,0.616562,-1.010598,-0.212774,-1.760518,-1.270594,0.437646,2.018908,-1.703389,-1.281939,-0.658615,-2.077099,1.023539,-1.232826,-1.478632,-1.192165,0.016527,-0.384935,0.654429,-1.121082,0.110321,0.857473,0.241332,-0.539689,0.782174,0.697559,-0.268497,-0.310683,1.611015,0.765956,0.92196,-0.899843,1.260101,0.332984,-0.012507,-0.898693,-0.656315,-1.264644,0.459417,2.234319,0.296647,-1.022359,-0.517661,-2.12796,0.383584,-0.590181,1.29805,-0.790494,0.597754,2.170123,-0.503176,-1.993164,-0.197933,-0.183018,-2.028279,1.641211,4.566283,0.030526,-0.041974,-0.432509,-0.232849,0.145884,1.364316,1.609629,2.38932,0.980807,-0.397244,-1.612909,1.079013,1.911454,-0.782413,5.387735,0.773055,0.659661,0.270159,-1.623662,1.212426,-3.551833,-0.522904,0.107205,-2.412771,0.982281,1.202423,1.870794,1.421313,-0.580691,0.032625,3.047884,-1.709199,-0.207801,-1.006211,1.27552,-1.043607,0.637419,0.111042,1.210933,0.85598,0.161022,-1.711887,1.123724,2.094941,-0.745449,-1.535968,1.368109,1.480928,-0.877428,-3.050439,0.741172,-0.423567,0.538168,0.07466,0.150671,0.63394,0.975045,-0.125894,1.827572,0.519662
TCGA.AA.3517.01A,1.001056,0.538329,-0.42513,0.371063,-2.012464,-1.124087,-0.822254,1.557432,-0.337252,-0.343457,-0.921678,0.543988,1.557144,1.426125,-1.237659,2.271548,0.944341,-0.310543,1.752571,0.213007,0.783623,-0.153646,-0.734106,-1.229856,1.767148,2.032843,-0.194337,-0.524962,-0.708074,1.162177,-1.480695,0.823107,-0.577088,-0.105968,0.320749,1.549277,-1.672841,0.786288,2.073174,1.045393,0.950989,-2.868414,-0.201272,-1.054271,-1.082467,1.053841,-1.590327,-0.423795,-0.33071,-0.107763,-0.154884,-0.692255,-0.905298,-0.197683,-0.02019,-0.309184,0.81765,-0.16672,-0.914032,-0.121101,-0.416527,1.144948,2.110527,-0.486517,-0.15507,0.902889,-0.198992,0.537763,-1.865862,-1.188092,-1.120057,0.179667,0.105996,-0.545082,0.527678,-0.799643,-0.099566,0.900591,0.191411,1.036828,-1.400078,-2.320703,-0.919885,-1.525833,-0.516038,-1.933168,1.400553,1.107165,0.393589,0.436105,0.031597,-1.10196,1.556272,0.145029,1.51849,0.056845,-0.570689,1.72079,-1.76813,-1.185395,-1.220493,-0.581606,-0.062896,0.684377,0.199253,1.099938,-0.665107,-1.613501,-0.640711,-0.051066,1.980478,-1.784252,-0.131266,-1.092929,1.718763,-0.290319,-0.804287,0.153707,-0.013068,-1.929091,0.702834,-0.312676,1.91406,2.146847,-0.68193,-0.317268,0.296517,-0.12904,-1.085163,-0.578648,0.702967,-0.811493,-0.56845,-1.08484,-1.784818,-1.524966,0.151766,3.858168,0.519264,0.543527,1.678104,-2.052195,-0.305247,-0.354719,-0.084985,0.754301,-1.899162,0.334245,-1.239995,0.729804,-0.836541,0.091859,0.144758,2.290032,-0.11819,-0.150794,-0.309439,0.803625,-1.112195,-1.860799,0.203647,-0.002552,-0.946484,1.982768,-0.98377,-0.754017,-1.539381,-0.344695,-0.654192,0.255665,-1.804736,-0.716387,-1.456592,0.709965,-1.661738,-2.911318,0.238942,-2.127114,0.358785,-0.09571,-0.585847,-0.675739,-1.020883,0.0495,0.094098,-0.71272,-0.566126,0.19169,1.372147,-1.386736,-0.834369,-0.679362,-0.417003,-0.261997,2.060075,-1.541235,-0.535458,-0.885532,0.344896,-0.665151
TCGA.AA.3518.01A,-0.825406,-0.031458,-0.430594,-0.37514,0.960932,-0.203634,0.366389,-0.991798,1.304981,1.489256,0.594752,-1.04828,-0.530941,1.017618,0.626301,0.680182,0.284396,-0.763352,0.236338,0.558166,0.527593,0.431806,-0.227514,-0.087918,-0.794997,-0.079486,0.310432,0.581041,0.488071,0.810804,0.892505,1.444422,0.88132,-0.130976,-0.251124,0.017615,0.43183,1.188956,0.597754,-0.807843,-0.082608,-0.263546,1.586943,-0.505494,-0.251127,-0.673127,-0.456531,-0.37236,-1.399189,-1.108091,-1.251419,-0.091197,0.858758,-0.432025,-0.411678,-0.096166,-2.04618,0.836976,0.203555,-0.742015,-0.31905,0.049342,0.043084,-1.175842,0.218247,-0.511817,-0.566817,0.898913,-1.40939,-0.786719,0.522511,1.564283,-0.518542,0.428932,0.621428,-0.237937,-1.106348,1.974339,0.093155,-0.25636,-0.292983,0.39144,0.573843,0.588412,1.008681,3.279496,0.312688,-1.711785,-0.135575,-1.167157,-0.219401,-0.814028,-0.976015,0.438997,-1.679204,-0.478511,-0.574093,-0.56478,-0.269869,0.041911,-0.611931,-0.058718,-1.258149,0.176728,-1.22689,0.471964,0.097114,0.169272,-0.10818,0.136857,0.379393,0.121728,0.287891,-0.048272,1.305276,-0.526646,0.015234,2.731388,1.494587,0.52754,-0.414951,0.35057,0.821907,-0.71628,0.007547,2.164006,-2.801397,-0.317414,-0.383227,0.338938,-1.872519,1.164742,1.576771,0.596606,-1.263951,-0.78517,-0.849604,0.295595,-0.089439,-0.426199,1.00985,0.213752,-0.605843,0.973583,-0.652811,-0.16855,0.25707,1.651338,1.586354,-1.837044,-1.554043,-0.009352,0.35914,0.929727,-0.522668,0.03494,0.132788,-0.509823,-0.236151,0.844386,-1.074076,-0.917757,0.180305,-0.346879,0.471006,1.332595,-0.866284,2.55558,-1.137775,-0.163982,-0.327933,-0.761938,-0.085756,-1.541098,-0.562123,0.765133,0.145585,0.290918,0.00171,0.214937,-0.928595,-0.430899,0.038269,0.621878,-1.80381,0.008864,0.908617,1.49822,-0.198951,-0.831747,0.712899,0.84939,0.355954,-1.967753,-0.048348,1.054092,0.917404,0.256986,-0.941592,-0.364965
TCGA.AA.3525.01A,-2.618017,0.232262,-0.628989,-1.002829,-0.502229,0.868051,-0.813344,0.365215,-0.036646,1.339397,0.705447,0.020555,1.5569,-0.321491,1.162373,-1.267859,-0.245894,-0.033339,-1.569145,0.527663,0.883037,-1.484092,1.013931,1.073682,-1.377569,-0.01389,0.431587,0.281515,-0.165096,-0.38145,0.659995,0.20825,-0.04197,-0.008025,-0.623653,-0.42521,0.554464,2.726405,0.384527,-0.87276,-1.044527,-0.958746,0.881031,0.851455,0.801746,-0.789699,0.023425,-0.490065,0.151796,0.410756,-0.848008,0.489288,-0.623182,2.828263,-0.619071,0.225654,-1.705286,0.005372,-0.212319,0.138786,0.157427,0.568645,-1.89781,-1.948588,-0.64422,0.304271,-0.328058,0.098878,0.42279,0.061723,0.388503,2.101783,-0.269843,-0.115651,0.70354,-0.897099,-1.678821,0.927625,0.609824,-0.312083,-1.187947,-0.065706,1.208322,1.107827,0.865072,0.138585,-1.187487,-1.739942,0.863446,-0.627598,0.009122,1.316311,-0.916374,-0.360174,-1.087423,1.581087,0.397835,-1.312989,-0.172677,0.631449,0.441966,1.21204,-0.728448,0.301289,-0.1866,0.079804,-0.612419,1.301858,0.502187,-1.121914,-1.021328,0.172439,0.440084,0.026985,-0.022269,0.657996,0.498981,0.294814,-0.869869,0.44821,0.324929,-0.033152,-0.049465,0.621704,-0.076483,0.600388,-2.400643,1.390047,0.33343,0.959667,-1.324162,0.701401,1.571338,1.589329,0.112976,-1.019375,0.255516,0.260226,0.902871,0.246025,-1.002229,-0.410506,-1.189268,0.324154,-1.2573,-0.35465,-0.471993,0.8938,2.83707,0.217575,-0.190331,0.467126,-0.609486,-0.230515,-0.379992,-1.016229,0.853135,-0.166652,-0.253188,2.279645,-0.862517,0.018806,0.421949,-0.508001,0.888477,0.143046,1.469597,1.551863,-0.173746,0.789562,0.093037,0.413079,-0.223706,-0.537476,-0.81545,1.121387,-0.151337,1.003557,0.876746,0.157334,1.148349,0.6248,1.079522,0.375846,-0.318504,0.275176,0.394924,0.882762,-0.705231,0.002633,-0.180895,-0.721493,-0.018145,-0.414951,1.223931,1.148384,-0.130277,-0.857982,1.984334,-0.483703
TCGA.AA.3561.01A,0.840075,-0.861807,-0.357229,-0.113237,0.244898,0.3148,0.009138,0.791788,1.081145,-0.037567,0.690907,0.906058,-1.126838,1.09555,-0.180224,-0.460935,0.044534,-0.847612,0.436948,1.016821,-0.44636,0.657723,0.143594,-0.531081,0.960182,-0.485679,-1.2e-05,-0.790176,-1.293493,-0.516903,-0.241981,-0.518232,-1.808238,-1.390026,0.06186,-0.193833,1.568495,-1.154634,0.53121,-0.578513,-1.54602,1.27092,0.252528,-0.553373,-0.729989,-0.232406,-1.301111,1.122282,0.266879,0.28801,1.157078,0.068129,1.660904,1.195,0.049596,0.33654,-0.093932,-0.951017,-0.466443,-1.252994,-0.758224,0.120496,0.279119,1.349397,-0.283444,0.755194,-0.122957,0.029239,0.866353,-0.617525,0.069289,-0.747889,-0.900729,0.217703,-0.049693,-0.01157,-1.190568,-0.369505,1.155197,-0.330514,-0.212144,-0.758285,0.100592,0.293835,0.334954,-0.868372,0.58911,0.999591,-0.053772,0.13241,0.233051,1.135568,-0.391533,0.172696,-1.115195,0.412941,-1.230783,1.554857,-0.898194,-0.66122,-0.875317,-0.687225,-0.363921,-0.348579,-0.870219,0.386161,-0.673165,-0.028814,-0.772133,0.105795,-0.75992,-0.228908,0.347336,-0.831401,0.706762,-0.287309,0.908305,-0.30017,0.590831,0.637383,-0.113305,-0.358833,0.440367,0.180536,0.023707,1.127015,-0.526649,-0.777541,-0.027139,-0.178825,-0.518539,0.51868,0.490149,-0.135055,-1.256904,-1.968461,-0.935454,-1.065015,-0.508401,0.186446,0.916895,-0.89458,0.718639,-0.897818,0.36659,-0.593922,-0.011956,0.914162,0.514644,-0.229113,0.360386,0.759205,-0.437813,0.895861,0.063218,0.172185,0.702847,-0.553096,-0.569305,-0.629191,0.645891,0.016511,-0.429487,1.824956,-0.994516,0.340072,0.600088,-0.513093,-0.965227,-1.053955,0.947996,-0.186335,0.966032,0.125936,-0.018234,0.017886,-1.158685,0.493257,-0.224928,-0.206802,-0.715518,-0.129736,0.918529,0.112967,-0.598353,1.174671,1.736187,0.681126,1.196781,-0.733349,0.157926,0.837353,-0.110993,-0.116138,-0.32159,0.682935,0.733625,-0.237979,0.347242,0.20097
TCGA.AA.3562.01A,0.967205,0.080493,0.761498,-0.395624,-0.468328,0.765235,0.035656,-0.085422,0.279684,-0.078545,0.812859,0.003824,-0.12863,0.661065,1.163214,0.829657,-0.230335,-1.286133,0.581573,-0.627631,-0.633258,0.516511,-0.407914,0.669844,0.669162,-3.334075,0.131748,-0.999148,-0.38966,-1.001382,-1.566337,-1.000246,0.018264,0.325512,0.95571,-0.010578,-0.173026,-1.630691,-1.41789,-0.383436,-1.451639,-1.132883,0.829189,0.511034,-0.56103,0.057045,-0.056863,-0.050779,-0.323847,-0.449618,0.243987,-0.018352,1.915585,-1.562745,-0.061192,0.184384,0.396029,-2.328188,1.453555,-0.350646,-0.959865,1.496391,0.078631,0.490486,-0.440592,0.488697,-0.13458,0.008186,1.534511,-0.314745,-0.526037,-1.156704,-1.105171,-0.979496,-0.707883,-0.648544,0.129973,-1.02542,3.197584,-1.070765,-1.085894,-0.352177,0.014288,-0.944301,0.099908,-0.008002,0.710788,0.871561,1.037788,0.153992,-1.895343,-0.103168,0.907238,-0.545212,1.508887,1.381368,-0.669584,1.869711,-0.066245,-0.985497,-0.138331,0.214011,0.984706,0.341018,-0.669727,-1.122589,0.425639,0.18442,-0.121479,0.408646,0.212466,0.249839,0.583862,-0.406469,0.324765,-0.915004,-0.581601,0.23623,1.270043,-1.609153,-0.794889,-0.267553,1.364206,-0.529393,0.453013,1.465006,0.088296,-0.074998,-0.81591,-0.80542,-1.096814,0.913056,0.254809,0.308636,-0.483263,-0.498068,0.924091,1.875951,0.138014,-0.274899,1.209668,0.000738,-0.458127,-0.026734,0.344537,0.224044,0.2645,0.582731,0.415351,-0.321015,0.86859,-0.063331,-0.560078,0.995579,0.498205,-0.349288,0.556014,-0.279978,1.219883,0.902336,0.269386,1.010616,-0.008314,0.004146,-0.548812,0.520385,-1.62832,-0.560444,0.923839,1.691769,-0.744563,-0.913086,0.400375,-4.521725,0.579463,0.536246,-0.712847,-0.111901,-0.008763,-1.172275,1.866891,0.102071,0.659806,0.13138,0.46367,-1.285126,1.354356,1.031937,1.746047,0.799332,1.179861,0.792213,-0.468457,0.677411,2.297848,0.645496,0.046507,-0.209016,1.330999,-0.369591
TCGA.AA.3675.01A,0.471473,-0.835993,-0.178814,-0.043006,1.844745,0.779923,0.094632,-1.026799,-1.358386,0.205411,1.049728,-0.527243,-0.475079,0.656481,-0.554487,0.646155,0.517775,-0.66688,-0.052246,0.188824,0.053464,0.721929,0.048608,0.762863,-0.549283,0.324814,-0.666497,-0.115274,0.480699,-0.209451,0.149058,0.316646,-0.976899,1.185126,-0.162012,-0.547218,0.527443,-0.407074,0.40957,-0.862974,-1.574844,0.559114,0.308632,0.01645,-0.399192,0.494114,-0.435904,1.137383,1.077741,-0.562614,2.671468,-0.854092,-0.580781,-0.006111,-0.122489,0.621675,-0.902806,0.638815,0.322885,-0.047664,-0.130078,-0.085495,-1.219848,0.445858,-0.443543,0.490541,-0.058061,-1.295515,1.359734,-0.625346,-0.606755,0.441975,0.258195,-1.144465,-0.199047,0.135597,-1.805425,0.708354,0.266482,-0.131199,-0.319929,0.825536,1.294627,-0.409643,4.221361,-1.015149,0.476216,0.821504,-1.018027,0.776798,-0.512395,1.380445,-0.369782,0.022192,-0.550408,0.582147,-0.097661,-0.275876,0.505955,-0.080566,-0.81031,-0.619513,-0.733133,-0.585801,1.632421,-0.795789,0.263649,0.839269,-0.087646,0.142292,-0.106951,-0.831428,-0.710494,0.953975,1.419723,0.761859,1.489441,0.135412,0.504361,0.980858,-1.443937,-0.912715,-1.477827,1.048122,0.680864,1.625871,-0.212867,-0.413402,-0.894424,-0.198121,0.989072,1.685159,-0.17698,-1.412313,-0.852772,0.641141,-1.182399,1.288962,0.48273,-0.067549,-0.145869,-1.052287,-0.935982,0.430484,0.434471,-0.261054,0.762616,-0.386136,0.004195,-0.022511,-0.096801,-0.474737,-0.512065,-0.45441,0.329718,-0.166106,0.037779,-0.561963,-0.010137,0.090804,-0.489598,0.872761,-0.575685,-0.361888,0.129488,0.801942,-0.156417,-0.02524,-0.603996,-0.304228,0.390629,-0.864429,0.031407,0.725085,0.181716,0.951473,1.208037,-0.715017,-0.690812,-0.462931,-0.66343,0.022009,0.497191,0.116101,-0.826017,0.093952,1.241101,-0.613973,0.454107,1.746472,0.310692,1.198475,-0.209256,0.466113,0.500761,0.497588,-1.205211,0.049298,-0.115537,-0.292488
TCGA.AA.3681.01A,1.096592,-1.353732,-0.351922,0.066729,1.610458,-0.818902,-0.636416,0.882571,-0.232271,-0.113612,-1.525342,0.270389,-0.006462,1.901868,0.433391,-0.53142,0.954714,0.166811,-0.043582,0.073954,0.44225,-0.190956,-1.156021,0.670979,-0.576999,-0.041642,-0.200965,0.557564,0.395416,0.054749,0.511306,0.919049,0.982,-0.724695,0.368848,0.362251,-0.556071,-0.597303,0.34875,0.971668,0.653307,1.001636,-0.816282,-0.635979,0.588799,-0.667344,0.691904,1.263973,-0.349714,-1.110099,-0.169741,-1.357068,0.141552,0.774433,0.141023,-0.409648,0.933946,0.767261,-0.09616,-0.187502,-0.480573,-0.122448,0.338554,0.590383,0.312683,0.327785,0.257218,0.513471,-0.485025,-0.089152,-0.421548,-0.057422,-0.359253,1.781421,1.240179,-0.196371,0.243367,0.449244,1.151885,0.411023,-0.021799,-0.288517,0.866899,-0.221388,0.360198,-0.371151,1.627117,-0.705593,-0.488351,-0.701594,-0.184786,-0.157884,-0.630097,0.7112,0.852217,0.732976,0.143193,1.621461,-1.010102,0.859268,-0.140451,-0.32349,0.413539,-0.253382,-0.569751,0.117523,-0.357863,0.046925,-0.72637,-0.099211,1.791515,1.46689,-0.967611,-0.416448,-0.323263,-0.762972,-0.956911,0.709571,0.20799,-0.047824,0.455416,-0.199523,0.668703,0.814411,0.010779,-0.61448,1.207679,-0.42524,-1.165384,-0.461634,-0.625542,-0.652356,-0.105206,-0.742483,0.620669,0.60166,0.298607,0.097675,1.393133,0.169983,-0.480362,1.267873,0.912219,0.005983,-0.825872,0.911266,-0.973515,-0.512565,-0.58387,-0.280407,-0.440181,1.038806,0.39152,0.850078,0.019366,0.797725,-0.229976,-0.817169,-0.539397,0.268911,-0.419079,-1.250478,0.191099,-0.29479,0.500513,0.694269,1.524157,-0.530266,-0.224839,-1.176725,-0.0291,-1.322013,-1.318642,0.815808,0.357129,-1.46395,0.585503,-1.118951,-0.697504,-0.956057,0.563097,-1.070462,-1.656742,-0.168717,-0.80618,0.04533,-0.263977,-0.198393,1.611949,-1.640421,-1.897346,-0.838858,0.715353,-0.546224,0.902741,0.674615,0.245479,-0.072206,-0.219263,-0.357254
TCGA.AA.3693.01A,0.213451,0.765084,3.506726,-0.396356,-0.850529,-0.994071,-0.065112,1.489982,0.901244,-0.875907,1.540821,-0.040556,1.344506,0.499598,2.130498,-0.247659,-2.824737,-1.359892,-0.276848,-0.079938,0.409214,0.901968,-0.273166,-2.258734,1.289044,0.493851,-1.084574,-1.424831,0.436264,0.010157,0.110792,-1.400618,-2.058483,0.118688,1.136524,-0.57055,0.369474,-0.436043,-0.187181,-0.258821,2.265177,-0.224949,-0.887299,0.35161,-0.586701,2.21469,-0.37469,-0.434988,0.009789,1.520926,-0.310058,1.519281,-2.018519,-0.096997,3.375123,0.110182,0.678575,0.086218,-0.408561,-0.199814,-0.332774,0.349681,-0.325189,-0.633101,-1.053688,-0.352288,-0.387869,-0.989429,0.642254,-0.451418,-0.639408,-1.017559,-0.735347,-1.779004,-0.576633,-0.562884,-0.400115,0.882253,-1.375707,-0.458676,1.123136,0.50943,-0.286355,-0.485478,-0.660208,-0.281833,-0.013078,0.318167,0.759147,1.268567,-0.788001,0.98622,0.251888,-1.00746,1.688238,-0.262496,0.047873,-1.298284,0.093916,0.66064,-0.598329,-0.546447,-1.330672,-0.359519,0.624556,-1.331914,-0.8147,0.938312,-0.323305,0.247125,-0.276144,-1.51969,-0.121776,0.025738,-0.186448,0.569186,0.833883,-0.949846,-0.54514,0.436005,-1.02875,-1.077536,-0.831014,-0.138837,0.449782,1.368437,0.102109,-0.656333,0.464003,-0.553022,1.340134,0.57853,-0.332539,1.315672,0.846786,0.026305,0.24292,-0.220654,-1.627991,-0.126344,1.552212,0.399935,-0.663483,-0.912541,-1.375003,-1.161326,0.161719,-0.152144,-0.680599,0.068679,1.852948,-0.027375,0.775342,0.152679,-0.547696,-1.735913,0.697665,-1.413239,0.084509,0.414849,1.830385,0.328404,-0.662419,-1.482237,-0.293994,0.409497,-0.055968,-0.55811,0.540199,-0.722782,1.233189,-0.275367,0.373604,-1.156471,-0.432123,1.135928,0.738518,-1.318505,-0.13338,-0.561268,-0.623773,-0.767903,-0.542366,-0.185564,-0.182089,0.78349,1.692908,-0.741754,-0.57257,-0.040632,1.076345,0.873465,-1.285904,0.215394,-0.769548,-0.339481,-0.890232,-0.655945,-1.100232,0.914428
